지점코드,숙소명,객실타입,대실상태,대실금액,숙박상태,숙박금액,수집일시,체크인
3006927,인천(송도) 스테이호텔,디럭스 더블 2인룸,가능,"28,050원",가능,"59,500원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,디럭스 트윈 2인룸,가능,"28,050원",가능,"63,750원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,스탠다드 트윈 3인룸,정보없음,-,가능,"63,750원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,디럭스 트윈 3인룸,정보없음,-,가능,"76,500원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,프리미엄,정보없음,-,가능,"127,000원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,디럭스 트리플 4인룸,정보없음,-,가능,"147,000원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,온돌,정보없음,-,가능,"147,000원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,패밀리프리미엄,정보없음,-,가능,"167,000원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,패밀리스위트,정보없음,-,가능,"187,000원",2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,체크인시배정,가능,"25,500원",정보없음,-,2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,당일특가,정보없음,-,마감,-,2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,싱글 트리플 3인룸,정보없음,-,마감,-,2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,스위트,정보없음,-,마감,-,2026-05-06 11:48,2026-05-06
3006927,인천(송도) 스테이호텔,STAY 조식,정보없음,-,마감,-,2026-05-06 11:48,2026-05-06
1000100312,인천(송도) 넘버25 송도점,특가 -랜덤배정,가능,"22,500원",가능,"40,000원",2026-05-06 11:48,2026-05-06
1000100312,인천(송도) 넘버25 송도점,스탠다드A,가능,"27,000원",가능,"45,000원",2026-05-06 11:48,2026-05-06
1000100312,인천(송도) 넘버25 송도점,디럭스,가능,"27,000원",가능,"45,000원",2026-05-06 11:48,2026-05-06
1000100312,인천(송도) 넘버25 송도점,트윈,가능,"27,000원",가능,"49,500원",2026-05-06 11:48,2026-05-06
1000100312,인천(송도) 넘버25 송도점,무한대실,가능,"45,000원",정보없음,-,2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,STANDARD,가능,"35,000원",가능,"59,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,2PC,가능,"40,000원",가능,"64,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,오픈특가,가능,"30,000원",가능,"69,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,MOVIE,가능,"40,000원",가능,"74,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,BUSINESS,가능,"40,000원",가능,"74,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,MUSIC,가능,"40,000원",가능,"74,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,BUSINESS + 1PC,가능,"50,000원",가능,"79,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,SAUNA,가능,"50,000원",가능,"139,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,SPA / 트윈,가능,"70,000원",가능,"159,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,SIGNATURE / 트윈,가능,"120,000원",가능,"189,000원",2026-05-06 11:48,2026-05-06
23654,대전 유성 아늑 호텔 앤 스파,무한대실,가능,"45,000원",정보없음,-,2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,Standard / OTT 5종 무료 시청,가능,"20,000원",가능,"43,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,Deluxe / 금연 / OTT 5종 무료 시청,가능,"30,000원",가능,"53,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,Deluxe / OTT 5종 무료 시청,가능,"30,000원",가능,"53,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,디럭스 프리미엄,가능,"35,000원",가능,"58,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,Suite / OTT 5종 무료 시청,가능,"40,000원",가능,"63,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,늦은퇴실/ OTT 5종 무료 시청,정보없음,-,가능,"73,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,Royal-Suite / OTT 5종 무료 시청,가능,"50,000원",가능,"93,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,Royal-Suite / OTT 5종 무료 시청,가능,"50,000원",가능,"93,000원",2026-05-06 11:48,2026-05-06
3001918,대전 유성 Hotel LOD 1호점,무한대실/ OTT 5종 무료 시청,가능,"45,000원",정보없음,-,2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,일반실,가능,"22,000원",가능,"45,000원",2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,준특실,가능,"25,000원",가능,"50,000원",2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,특실,정보없음,-,가능,"55,000원",2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,커플PC,정보없음,-,가능,"55,000원",2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,트윈 1PC,정보없음,-,가능,"60,000원",2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,트윈 2PC,정보없음,-,가능,"65,000원",2026-05-06 11:48,2026-05-06
3003950,대전 유성 호텔 루이스,파티룸,정보없음,-,가능,"100,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,일반실,가능,"20,000원",가능,"40,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,준특실,가능,"25,000원",가능,"50,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,공기청정기실,가능,"25,000원",가능,"60,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,스타일러,가능,"25,000원",가능,"60,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,안마의자,가능,"25,000원",가능,"60,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,커플PC,가능,"25,000원",가능,"60,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,빠른입실+늦은퇴실,정보없음,-,가능,"60,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,특실 트윈 2,가능,"30,000원",가능,"70,000원",2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,무한대실,가능,"27,000원",정보없음,-,2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,특실 트윈 1,가능,"30,000원",마감,-,2026-05-06 11:48,2026-05-06
3010750,대전 유성 칸느,늦은대실,불가,-,정보없음,-,2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,COMPACT 2인,정보없음,-,가능,"120,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,STANDARD 2인,가능,"40,000원",가능,"140,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,오픈 특가,불가,-,가능,"140,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,SUPERIOR 2인,가능,"45,000원",가능,"150,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,SUPERIOR - SPA 2인,가능,"50,000원",가능,"160,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,STANDARD-TWIN 3인,정보없음,-,가능,"180,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,SUPERIOR-TWIN 3인,가능,"60,000원",가능,"200,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,DELUXE - SPA 2인,가능,"70,000원",가능,"250,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,SUITE - SPA 4인,가능,"100,000원",가능,"290,000원",2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,SIGNATURE - SAUNA - SPA 4인,가능,"120,000원",마감,-,2026-05-06 11:48,2026-05-06
1000110399,종로 온도 호텔 앤 스파 by 아늑 종로점,SUPERIOR-TWIN 4인,정보없음,-,마감,-,2026-05-06 11:48,2026-05-06
25588,종로 심플스테이,이코노미 1층,정보없음,-,가능,"79,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,스탠다드,불가,-,가능,"79,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,프리미어 스탠다드,정보없음,-,가능,"89,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 스파,불가,-,가능,"100,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 트리플 C,정보없음,-,가능,"125,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 패밀리,정보없음,-,가능,"140,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 패밀리 스파,정보없음,-,가능,"165,000원",2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 트리플 B,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 트리플 A,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
25588,종로 심플스테이,디럭스 패밀리 스위트,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,스탠다드 - 도보전용,가능,"60,000원",가능,"85,000원",2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,디럭스 - 도보전용,가능,"60,000원",가능,"115,000원",2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,트윈,불가,-,가능,"125,000원",2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,디럭스 - 주차 전용,가능,"70,000원",가능,"135,000원",2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,프리미엄 SPA - 맥주 PKG,가능,"150,000원",가능,"215,000원",2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,VIP SPA - 맥주 PKG & 남산뷰,가능,"170,000원",가능,"235,000원",2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,디럭스 - 얼리체크인 & 도보전용,가능,"70,000원",마감,-,2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,디럭스 - 얼리체크인 & 맥주 PKG,불가,-,마감,-,2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,디럭스 - 얼리체크인 & 와인 PKG,불가,-,마감,-,2026-05-06 11:49,2026-05-06
3017491,종로 더 포스트 호텔,디럭스 - 홀덤/블랙잭 PKG,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
1020024,종로 우미관,디럭스,가능,"30,000원",가능,"90,000원",2026-05-06 11:49,2026-05-06
1020024,종로 우미관,프리미엄,정보없음,-,가능,"100,000원",2026-05-06 11:49,2026-05-06
1020024,종로 우미관,로얄,가능,"35,000원",가능,"110,000원",2026-05-06 11:49,2026-05-06
1000105222,종로 누베르 호텔 앤 스파 by 아늑 종로점,스탠다드,가능,"27,000원",가능,"85,000원",2026-05-06 11:49,2026-05-06
1000105222,종로 누베르 호텔 앤 스파 by 아늑 종로점,디럭스,가능,"37,000원",가능,"105,000원",2026-05-06 11:49,2026-05-06
1000105222,종로 누베르 호텔 앤 스파 by 아늑 종로점,스위트,불가,-,마감,-,2026-05-06 11:49,2026-05-06
10061288,구월호텔 동대문,스탠다드 더블,정보없음,-,가능,"68,000원",2026-05-06 11:49,2026-05-06
10061288,구월호텔 동대문,슈페리어 더블,정보없음,-,가능,"72,250원",2026-05-06 11:49,2026-05-06
10061288,구월호텔 동대문,디럭스 트윈,정보없음,-,가능,"97,750원",2026-05-06 11:49,2026-05-06
10061288,구월호텔 동대문,디럭스트윈 자쿠지,정보없음,-,가능,"102,000원",2026-05-06 11:49,2026-05-06
10061288,구월호텔 동대문,스위트 더블 자쿠지 테라스,정보없음,-,가능,"106,250원",2026-05-06 11:49,2026-05-06
10061288,구월호텔 동대문,슈페리어 싱글,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,Petit-쁘띠-주차불가,가능,"30,000원",가능,"60,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,오늘만 초 특가 -주차불가,가능,"30,000원",가능,"70,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,Premium,가능,"35,000원",가능,"80,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,Deluxe,가능,"35,000원",가능,"80,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,Royal premium,가능,"40,000원",가능,"90,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,VIP,가능,"45,000원",가능,"100,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,Suite,불가,-,가능,"120,000원",2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,VIP-고사양 커플 PC,불가,-,마감,-,2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,Royal premium-고사양 커플 PC,불가,-,마감,-,2026-05-06 11:49,2026-05-06
3000378,종로 YAJA 종로점,OTT 무비룸,불가,-,마감,-,2026-05-06 11:49,2026-05-06
23787,종로 시네마,일반실 - 주차불가,가능,"30,000원",가능,"50,000원",2026-05-06 11:49,2026-05-06
23787,종로 시네마,특실,가능,"35,000원",가능,"70,000원",2026-05-06 11:49,2026-05-06
23787,종로 시네마,특실,정보없음,-,가능,"80,000원",2026-05-06 11:49,2026-05-06
23787,종로 시네마,VIP,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Standard,가능,"27,000원",가능,"53,000원",2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Float,가능,"47,000원",가능,"73,000원",2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Shade,가능,"47,000원",가능,"73,000원",2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Standard-얼리체크인,정보없음,-,가능,"93,000원",2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Float-얼리체크인,정보없음,-,가능,"113,000원",2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Shade-얼리체크인,정보없음,-,가능,"113,000원",2026-05-06 11:49,2026-05-06
10065042,성신여대 케이브 료칸 호텔 by 아늑 성신여대점,Cavern,가능,"97,000원",가능,"193,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,Standard,가능,"22,000원",가능,"44,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,Premium,불가,-,가능,"55,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,V-Business,가능,"30,000원",가능,"60,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,VIP,가능,"30,000원",가능,"60,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,Suite,가능,"35,000원",가능,"70,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,잠꾸러기 패키지,정보없음,-,가능,"70,000원",2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,Vip 무한대실,가능,"55,000원",정보없음,-,2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,얼리버드 패키지,정보없음,-,마감,-,2026-05-06 11:49,2026-05-06
3002331,성신여대 YAJA 성신여대역점,Suite 무한대실,불가,-,정보없음,-,2026-05-06 11:49,2026-05-06
26434,성신여대역 더월(THE WALL),일반실,가능,"35,000원",가능,"60,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),준특실,가능,"40,000원",가능,"65,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),특실,가능,"45,000원",가능,"75,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),스위트,가능,"50,000원",가능,"85,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),VIP,가능,"55,000원",가능,"95,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),준특실 - 연박 전용,정보없음,-,가능,"95,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),빠른 입실,정보없음,-,가능,"95,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),VVIP,가능,"60,000원",가능,"105,000원",2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),심야대실,가능,"50,000원",정보없음,-,2026-05-06 11:50,2026-05-06
26434,성신여대역 더월(THE WALL),무한대실,가능,"50,000원",정보없음,-,2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,스탠다드,가능,"35,000원",가능,"60,000원",2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,디럭스,가능,"40,000원",가능,"65,000원",2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,프리미엄,가능,"45,000원",가능,"75,000원",2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,스위트,가능,"50,000원",가능,"85,000원",2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,브라운도트 호텔 / 빠른입실 숙박,정보없음,-,가능,"95,000원",2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,브라운도트 / 심야대실,가능,"50,000원",정보없음,-,2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,브라운도트 호텔 / 무한대실,가능,"50,000원",정보없음,-,2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,패밀리스위트,불가,-,마감,-,2026-05-06 11:50,2026-05-06
1000100548,성신여대 브라운도트 성신여대점,VIP 프리미엄,불가,-,마감,-,2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,도보특가,가능,"25,000원",가능,"43,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,아사기 스탠다드 A,가능,"30,000원",가능,"53,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,아사기 스탠다드 B,가능,"30,000원",가능,"53,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,아사기 스탠다드 트윈,정보없음,-,가능,"58,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,비지니스 패키지1,정보없음,-,가능,"63,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,늦은퇴실,정보없음,-,가능,"63,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,얼리체크인,정보없음,-,가능,"63,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,미도리 디럭스 트윈,정보없음,-,가능,"63,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,비지니스 패키지2,정보없음,-,가능,"73,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,미도리 디럭스,가능,"40,000원",가능,"93,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,마츠바 스위트,가능,"50,000원",가능,"113,000원",2026-05-06 11:50,2026-05-06
10064898,송탄 아늑 료칸,무한대실 10-21시 운영,가능,"45,000원",마감,-,2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,스탠다드 - 7.5평 / 25㎡,가능,"32,000원",가능,"60,000원",2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,비지니스연박특가,정보없음,-,가능,"60,000원",2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,디럭스 테라스 - 10평 / 34㎡,가능,"40,000원",가능,"69,000원",2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,디럭스 트윈 - 7.5평 / 25㎡,가능,"90,000원",가능,"69,000원",2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,프리미어복층테라스커플PC-13평/43.75㎡,정보없음,-,가능,"102,000원",2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,스위트 복층-16평/51.6㎡,정보없음,-,가능,"182,000원",2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,게이밍 커플 PC룸 - 7.5평 / 25㎡,가능,"50,000원",마감,-,2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,테라스 게이밍커플PC룸 - 10평 / 34㎡,불가,-,마감,-,2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,프리미어복층게이밍커플PC-10.5평/34.75㎡,정보없음,-,마감,-,2026-05-06 11:50,2026-05-06
10065652,평택 호텔 더 그레이 송탄점,스위트 복층 테라스 - 18평 / 59.1㎡,정보없음,-,마감,-,2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,온라인전용-도보특가-주차불가,가능,"25,000원",가능,"40,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,Standard,가능,"30,000원",가능,"50,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,Deluxe,가능,"35,000원",가능,"60,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,Business,가능,"35,000원",가능,"60,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,Primium-Twin,정보없음,-,가능,"60,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,Premium-King,가능,"40,000원",가능,"70,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,레이트 체크아웃 17시 - 17시,정보없음,-,가능,"70,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,얼리체크인,정보없음,-,가능,"70,000원",2026-05-06 11:50,2026-05-06
10046987,송탄 헤르메스,테라스룸,불가,-,가능,"70,000원",2026-05-06 11:50,2026-05-06
27170,송탄 퍼슨,Standard,가능,"25,000원",가능,"45,000원",2026-05-06 11:50,2026-05-06
27170,송탄 퍼슨,Standard,가능,"30,000원",가능,"50,000원",2026-05-06 11:50,2026-05-06
27170,송탄 퍼슨,Premium,불가,-,마감,-,2026-05-06 11:50,2026-05-06
27170,송탄 퍼슨,커플2PC,불가,-,마감,-,2026-05-06 11:50,2026-05-06
27170,송탄 퍼슨,Deluxe,불가,-,마감,-,2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,오픈특가,가능,"30,000원",가능,"48,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,온천 스탠다드,가능,"35,000원",가능,"58,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,히노끼 온천 디럭스 - 히노끼 욕조,가능,"40,000원",가능,"63,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,스톤 온천 디럭스,가능,"40,000원",가능,"63,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,사우나 디럭스,가능,"40,000원",가능,"63,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,2PC 게이밍 디럭스,가능,"40,000원",가능,"63,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,온천 스탠다드 트윈,정보없음,-,가능,"63,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,텐노마 온천 스위트,가능,"70,000원",가능,"123,000원",2026-05-06 11:50,2026-05-06
25543,수원 아늑 료칸 호텔 수원구운점,시네마 온천 스위트 - 영화관,정보없음,-,마감,-,2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Standard,정보없음,-,가능,"52,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Deluxe,정보없음,-,가능,"62,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Standard,정보없음,-,가능,"72,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Early Check-In Standard,정보없음,-,가능,"72,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Deluxe Twin,정보없음,-,가능,"72,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Deluxe,정보없음,-,가능,"82,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Early Check-In Deluxe,정보없음,-,가능,"82,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Junior Suite,정보없음,-,가능,"82,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Deluxe Twin,정보없음,-,가능,"92,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Early Check-In Deluxe Twin,정보없음,-,가능,"92,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Junior Suite,정보없음,-,가능,"102,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,Early Check-In junior Suite,정보없음,-,가능,"102,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,VIP 1401,정보없음,-,가능,"170,000원",2026-05-06 11:50,2026-05-06
3013143,수원 구운동 아마레,VIP 1402,정보없음,-,가능,"220,000원",2026-05-06 11:50,2026-05-06
10054186,수원 구운동 호텔 뉴욕(NEW YORK),디럭스 - 도보특가&주차불가,가능,"20,000원",가능,"35,000원",2026-05-06 11:50,2026-05-06
10054186,수원 구운동 호텔 뉴욕(NEW YORK),디럭스,가능,"25,000원",가능,"40,000원",2026-05-06 11:50,2026-05-06
10054186,수원 구운동 호텔 뉴욕(NEW YORK),프리미엄 트윈,불가,-,가능,"55,000원",2026-05-06 11:50,2026-05-06
10054186,수원 구운동 호텔 뉴욕(NEW YORK),시티뷰 파티룸,불가,-,가능,"90,000원",2026-05-06 11:50,2026-05-06
10054186,수원 구운동 호텔 뉴욕(NEW YORK),디럭스 - 연박예약가능 & 주차불가,정보없음,-,마감,-,2026-05-06 11:50,2026-05-06
1002745,수원 구운동 호텔 앤드 &,디럭스-도보특가,가능,"25,000원",가능,"40,000원",2026-05-06 11:51,2026-05-06
1002745,수원 구운동 호텔 앤드 &,디럭스,가능,"27,000원",가능,"45,000원",2026-05-06 11:51,2026-05-06
1002745,수원 구운동 호텔 앤드 &,프리미엄,가능,"32,000원",가능,"55,000원",2026-05-06 11:51,2026-05-06
1002745,수원 구운동 호텔 앤드 &,럭셔리 커플PC,가능,"37,000원",가능,"65,000원",2026-05-06 11:51,2026-05-06
1002745,수원 구운동 호텔 앤드 &,디럭스 빠른 입실,가능,"47,000원",가능,"65,000원",2026-05-06 11:51,2026-05-06
1002745,수원 구운동 호텔 앤드 &,디럭스 늦은 퇴실,정보없음,-,가능,"65,000원",2026-05-06 11:51,2026-05-06
